OrderID,OrderDate,CustomerID,CustomerName,City,Product,Category,Quantity,UnitPrice,PaymentMethod
1315,2024-02-01,C270,Customer_31,Ahmedabad,T-shirt,Fashion,2,807,Wallet
1316,2024-12-26,C297,Customer_80,Delhi,T-shirt,Fashion,3,914,Card
1317,2024-04-22,C134,Customer_123,Bangalore,Tablet,Electronics,5,17991,NetBanking
1318,2024-12-25,C240,Customer_121,Hyderabad,Shoes,Fashion,5,1841,Wallet
1319,2024-08-16,C235,Customer_181,Pune,Smartphone,Electronics,5,24857,UPI
1320,2024-10-07,C229,Customer_52,Bangalore,Headphones,Electronics,3,1566,NetBanking
1321,2024-02-29,C274,Customer_53,Ahmedabad,Smartphone,Electronics,5,25028,UPI
1322,2024-08-20,C133,Customer_132,Kolkata,Tablet,Electronics,5,17829,Wallet
1323,2024-08-24,C272,Customer_79,Mumbai,Backpack,Accessories,3,1001,Card
1324,2024-10-23,C118,Customer_12,Kolkata,Watch,Accessories,1,3077,UPI
1325,2024-02-05,C220,Customer_9,Chennai,Backpack,Accessories,2,1393,Card
1326,2024-11-24,C286,Customer_166,Kolkata,Watch,Accessories,4,3029,NetBanking
1327,2024-07-11,C120,Customer_175,Bangalore,Watch,Accessories,1,2891,Wallet
1328,2024-07-20,C235,Customer_33,Hyderabad,Laptop,Electronics,1,54952,NetBanking
1329,2024-12-10,C284,Customer_140,Kolkata,Camera,Electronics,4,39917,Card
1330,2024-08-23,C188,Customer_40,Chennai,Shoes,Fashion,1,1816,NetBanking
1331,2024-11-10,C296,Customer_5,Hyderabad,Shoes,Fashion,1,1851,Wallet
1332,2024-01-18,C214,Customer_154,Mumbai,Shoes,Fashion,1,2005,NetBanking
1333,2024-04-29,C238,Customer_56,Mumbai,Headphones,Electronics,5,1448,Card
1334,2024-10-21,C181,Customer_148,Pune,Shoes,Fashion,3,1873,Wallet
1335,2024-04-23,C205,Customer_77,Chennai,Laptop,Electronics,5,55102,Card
1336,2024-11-16,C273,Customer_110,Ahmedabad,Laptop,Electronics,3,55129,NetBanking
1337,2024-09-25,C181,Customer_179,Kolkata,Backpack,Accessories,2,1153,NetBanking
1338,2024-04-04,C293,Customer_138,Ahmedabad,Shoes,Fashion,2,1953,Card
1339,2024-08-25,C114,Customer_144,Kolkata,Backpack,Accessories,5,1271,Card
1340,2024-07-17,C162,Customer_66,Hyderabad,Watch,Accessories,1,3030,COD
1341,2024-02-17,C237,Customer_186,Hyderabad,Laptop,Electronics,3,54993,Wallet
1342,2024-11-04,C110,Customer_19,Hyderabad,Jeans,Fashion,5,2111,NetBanking
1343,2024-04-16,C185,Customer_78,Mumbai,Shoes,Fashion,2,2179,UPI
1344,2024-09-02,C162,Customer_179,Hyderabad,Backpack,Accessories,2,1282,COD
1345,2024-05-24,C197,Customer_120,Pune,T-shirt,Fashion,3,784,Wallet
1346,2024-09-11,C219,Customer_26,Ahmedabad,Watch,Accessories,2,2989,COD
1347,2024-07-30,C111,Customer_145,Hyderabad,Headphones,Electronics,1,1433,Wallet
1348,2024-10-26,C248,Customer_185,Kolkata,T-shirt,Fashion,2,700,COD
1349,2024-04-27,C197,Customer_146,Hyderabad,Tablet,Electronics,5,18135,COD
1350,2024-05-11,C295,Customer_126,Ahmedabad,Tablet,Electronics,2,18175,COD
1351,2024-03-27,C135,Customer_185,Ahmedabad,Headphones,Electronics,5,1628,UPI
1352,2024-09-25,C108,Customer_20,Mumbai,Laptop,Electronics,4,54870,Card
1353,2024-02-04,C281,Customer_39,Mumbai,Shoes,Fashion,5,2033,COD
1354,2024-01-31,C258,Customer_164,Ahmedabad,Tablet,Electronics,1,17803,Wallet
1355,2024-10-09,C205,Customer_4,Mumbai,Camera,Electronics,3,40074,COD
1356,2024-01-09,C228,Customer_179,Kolkata,Headphones,Electronics,1,1349,Wallet
1357,2024-03-17,C161,Customer_50,Chennai,Watch,Accessories,3,3003,UPI
1358,2024-07-10,C203,Customer_118,Hyderabad,Shoes,Fashion,3,2150,UPI
1359,2024-11-30,C266,Customer_195,Mumbai,Smartphone,Electronics,4,24994,NetBanking
1360,2024-10-09,C221,Customer_15,Mumbai,Headphones,Electronics,1,1555,NetBanking
1361,2024-11-26,C300,Customer_85,Delhi,Camera,Electronics,1,39917,Card
1362,2024-12-20,C245,Customer_122,Chennai,Laptop,Electronics,1,55150,COD
1363,2024-10-05,C244,Customer_169,Mumbai,Headphones,Electronics,3,1308,Card
1364,2024-10-27,C136,Customer_193,Kolkata,Smartphone,Electronics,3,24883,Wallet
1365,2024-05-03,C245,Customer_100,Pune,Backpack,Accessories,2,1352,UPI
1366,2024-09-13,C290,Customer_89,Mumbai,Smartphone,Electronics,4,24918,UPI
1367,2024-06-23,C254,Customer_197,Kolkata,Watch,Accessories,1,3124,COD
1368,2024-08-18,C225,Customer_59,Pune,Camera,Electronics,4,40021,Card
1369,2024-12-14,C249,Customer_170,Kolkata,Smartphone,Electronics,5,24951,Card
1370,2024-02-07,C121,Customer_69,Bangalore,Backpack,Accessories,2,1378,NetBanking
1371,2024-06-11,C192,Customer_28,Delhi,Laptop,Electronics,3,55027,COD
1372,2024-05-18,C126,Customer_34,Delhi,Headphones,Electronics,4,1529,Wallet
1373,2024-10-11,C231,Customer_105,Delhi,Laptop,Electronics,1,54981,Wallet
1374,2024-02-17,C252,Customer_154,Pune,Backpack,Accessories,1,1149,NetBanking
1375,2024-07-17,C299,Customer_22,Hyderabad,Jeans,Fashion,5,2086,NetBanking
1376,2024-03-27,C135,Customer_69,Chennai,T-shirt,Fashion,4,674,UPI
1377,2024-03-26,C211,Customer_71,Kolkata,T-shirt,Fashion,4,1000,UPI
1378,2024-07-03,C164,Customer_64,Ahmedabad,Jeans,Fashion,5,2100,NetBanking
1379,2024-02-24,C134,Customer_78,Mumbai,Backpack,Accessories,3,1317,NetBanking
1380,2024-06-17,C212,Customer_86,Kolkata,Jeans,Fashion,2,2153,COD
1381,2024-11-04,C277,Customer_52,Ahmedabad,Watch,Accessories,2,3003,COD
1382,2024-05-29,C288,Customer_178,Ahmedabad,Jeans,Fashion,2,2166,NetBanking
1383,2024-05-23,C200,Customer_94,Delhi,Jeans,Fashion,2,2303,Wallet
1384,2024-04-02,C274,Customer_197,Mumbai,Tablet,Electronics,2,18024,COD
1385,2024-12-20,C117,Customer_105,Ahmedabad,Headphones,Electronics,3,1423,COD
1386,2024-12-03,C139,Customer_184,Kolkata,Backpack,Accessories,1,1229,Wallet
1387,2024-09-02,C249,Customer_103,Kolkata,Camera,Electronics,1,39984,Wallet
1388,2024-10-31,C263,Customer_22,Delhi,Shoes,Fashion,3,1885,Wallet
1389,2024-01-23,C244,Customer_166,Kolkata,Watch,Accessories,4,2854,UPI
1390,2024-02-20,C166,Customer_57,Hyderabad,Tablet,Electronics,3,18000,NetBanking
1391,2024-12-13,C250,Customer_177,Bangalore,Watch,Accessories,1,3047,UPI
1392,2024-05-31,C206,Customer_22,Delhi,Headphones,Electronics,3,1459,COD
1393,2024-08-21,C300,Customer_53,Ahmedabad,Watch,Accessories,4,2849,NetBanking
1394,2024-12-22,C215,Customer_82,Delhi,T-shirt,Fashion,1,963,UPI
1395,2024-01-12,C187,Customer_166,Delhi,Headphones,Electronics,2,1564,Card
1396,2024-10-09,C140,Customer_85,Kolkata,Tablet,Electronics,2,18007,Card
1397,2024-04-05,C263,Customer_169,Kolkata,Backpack,Accessories,1,1377,Wallet
1398,2024-04-11,C215,Customer_152,Kolkata,Backpack,Accessories,1,1360,Card
1399,2024-04-15,C171,Customer_193,Delhi,Jeans,Fashion,1,2274,Card
1400,2024-07-06,C183,Customer_51,Ahmedabad,Smartphone,Electronics,3,25143,NetBanking
1401,2024-09-27,C263,Customer_81,Kolkata,Jeans,Fashion,4,2300,UPI
1402,2024-06-27,C190,Customer_118,Bangalore,T-shirt,Fashion,5,902,UPI
1403,2024-12-10,C134,Customer_81,Delhi,Shoes,Fashion,3,1859,Card
1404,2024-07-10,C277,Customer_37,Kolkata,Backpack,Accessories,5,1070,Wallet
1405,2024-07-15,C208,Customer_48,Ahmedabad,Camera,Electronics,2,40084,Card
1406,2024-09-07,C173,Customer_36,Bangalore,Watch,Accessories,4,3117,UPI
1407,2024-07-02,C102,Customer_125,Bangalore,Shoes,Fashion,4,2087,Wallet
1408,2024-11-30,C226,Customer_105,Ahmedabad,Backpack,Accessories,4,1250,Card
1409,2024-02-12,C244,Customer_8,Hyderabad,T-shirt,Fashion,1,740,Card
1410,2024-10-02,C173,Customer_44,Ahmedabad,Jeans,Fashion,4,2281,Wallet
1411,2024-02-27,C246,Customer_30,Chennai,Camera,Electronics,3,40077,UPI
1412,2024-08-13,C239,Customer_56,Kolkata,Smartphone,Electronics,2,24952,UPI
1413,2024-08-18,C167,Customer_90,Delhi,Tablet,Electronics,1,18197,Card
1414,2024-04-17,C288,Customer_151,Pune,Jeans,Fashion,4,2084,Wallet
1415,2024-03-12,C300,Customer_53,Hyderabad,Laptop,Electronics,5,54979,Wallet
1416,2024-05-23,C252,Customer_138,Bangalore,Watch,Accessories,3,2948,Wallet
1417,2024-05-16,C231,Customer_174,Delhi,Headphones,Electronics,4,1330,COD
1418,2024-12-01,C132,Customer_180,Bangalore,Shoes,Fashion,2,2164,COD
1419,2024-05-06,C294,Customer_174,Kolkata,Tablet,Electronics,2,18095,COD
1420,2024-11-17,C206,Customer_97,Ahmedabad,Smartphone,Electronics,1,25006,Wallet
1421,2024-05-22,C277,Customer_95,Ahmedabad,Tablet,Electronics,3,18097,UPI
1422,2024-02-17,C287,Customer_118,Pune,Smartphone,Electronics,5,25003,Card
1423,2024-08-07,C154,Customer_127,Chennai,Watch,Accessories,3,2972,Wallet
1424,2024-10-22,C133,Customer_145,Ahmedabad,Watch,Accessories,1,2823,UPI
1425,2024-11-16,C300,Customer_118,Mumbai,Smartphone,Electronics,2,25025,NetBanking
1426,2024-01-01,C209,Customer_52,Bangalore,T-shirt,Fashion,2,740,UPI
1427,2024-12-01,C192,Customer_65,Delhi,Watch,Accessories,2,2826,NetBanking
1428,2024-11-16,C178,Customer_186,Hyderabad,Backpack,Accessories,1,1360,UPI
1429,2024-01-01,C154,Customer_123,Delhi,Headphones,Electronics,5,1415,Wallet
1430,2024-12-14,C213,Customer_3,Mumbai,Watch,Accessories,1,3016,Card
1431,2024-09-01,C118,Customer_59,Kolkata,Smartphone,Electronics,1,24852,COD
1432,2024-07-07,C176,Customer_36,Kolkata,Headphones,Electronics,2,1335,Wallet
1433,2024-10-15,C102,Customer_157,Bangalore,Tablet,Electronics,3,18169,Card
1434,2024-11-17,C291,Customer_39,Kolkata,Jeans,Fashion,4,2111,UPI
1435,2024-02-21,C135,Customer_193,Delhi,Jeans,Fashion,4,2179,NetBanking
1436,2024-06-10,C135,Customer_64,Chennai,Smartphone,Electronics,2,25083,Wallet
1437,2024-11-03,C284,Customer_156,Chennai,Laptop,Electronics,3,54905,Wallet
1438,2024-11-06,C230,Customer_49,Kolkata,T-shirt,Fashion,1,722,NetBanking
1439,2024-07-16,C128,Customer_62,Ahmedabad,Jeans,Fashion,1,2270,UPI
1440,2024-07-03,C181,Customer_34,Kolkata,Jeans,Fashion,4,2187,Wallet
1441,2024-12-15,C144,Customer_196,Ahmedabad,Smartphone,Electronics,1,25100,UPI
1442,2024-01-08,C167,Customer_56,Mumbai,Laptop,Electronics,4,55059,COD
1443,2024-11-17,C282,Customer_129,Kolkata,Backpack,Accessories,4,1042,Wallet
1444,2024-10-02,C257,Customer_40,Chennai,Smartphone,Electronics,3,24840,Wallet
1445,2024-04-14,C139,Customer_138,Pune,Backpack,Accessories,5,1324,UPI
1446,2024-06-07,C278,Customer_112,Hyderabad,Laptop,Electronics,2,54844,NetBanking
1447,2024-02-29,C216,Customer_157,Mumbai,T-shirt,Fashion,2,661,UPI
1448,2024-12-28,C135,Customer_180,Mumbai,Headphones,Electronics,4,1477,Wallet
1449,2024-09-21,C300,Customer_185,Chennai,Headphones,Electronics,3,1364,COD
1450,2024-03-01,C297,Customer_8,Pune,Backpack,Accessories,3,1268,UPI
1451,2024-05-14,C282,Customer_148,Delhi,Tablet,Electronics,4,18061,COD
1452,2024-01-29,C227,Customer_146,Bangalore,Watch,Accessories,2,2930,UPI
1453,2024-10-20,C272,Customer_186,Delhi,Shoes,Fashion,5,1801,UPI
1454,2024-01-07,C162,Customer_12,Ahmedabad,Watch,Accessories,4,2876,Card
1455,2024-01-19,C241,Customer_183,Kolkata,Shoes,Fashion,3,1927,NetBanking
1456,2024-06-12,C169,Customer_20,Pune,Smartphone,Electronics,5,25144,UPI
1457,2024-04-01,C157,Customer_133,Mumbai,Backpack,Accessories,1,1238,COD
1458,2024-06-08,C183,Customer_23,Ahmedabad,Laptop,Electronics,3,54902,COD
1459,2024-10-15,C300,Customer_78,Hyderabad,Tablet,Electronics,3,18102,NetBanking
1460,2024-04-10,C287,Customer_140,Hyderabad,Headphones,Electronics,1,1509,UPI
1461,2024-04-29,C238,Customer_89,Mumbai,Watch,Accessories,1,3188,NetBanking
1462,2024-06-06,C126,Customer_53,Hyderabad,Backpack,Accessories,4,1030,Card
1463,2024-12-30,C171,Customer_24,Mumbai,Shoes,Fashion,5,2011,COD
1464,2024-08-22,C291,Customer_22,Delhi,Camera,Electronics,2,40126,NetBanking
1465,2024-02-08,C251,Customer_146,Mumbai,Backpack,Accessories,2,1121,COD
1466,2024-05-13,C180,Customer_101,Pune,Watch,Accessories,4,2939,Card
1467,2024-02-08,C151,Customer_35,Delhi,Headphones,Electronics,1,1384,NetBanking
1468,2024-08-26,C180,Customer_105,Delhi,Camera,Electronics,3,40194,Card
1469,2024-08-19,C178,Customer_119,Chennai,Smartphone,Electronics,1,24880,COD
1470,2024-12-26,C278,Customer_155,Mumbai,Shoes,Fashion,3,1875,UPI
1471,2024-12-30,C163,Customer_92,Kolkata,Camera,Electronics,1,40146,COD
1472,2024-05-13,C144,Customer_8,Kolkata,Tablet,Electronics,5,18183,Wallet
1473,2024-05-07,C124,Customer_119,Delhi,Headphones,Electronics,1,1306,UPI
1474,2024-04-23,C133,Customer_51,Kolkata,Watch,Accessories,1,3098,Wallet
1475,2024-05-12,C119,Customer_6,Delhi,Shoes,Fashion,4,1865,UPI
1476,2024-06-18,C131,Customer_11,Ahmedabad,Laptop,Electronics,2,55093,NetBanking
1477,2024-07-21,C227,Customer_8,Kolkata,Backpack,Accessories,2,1181,Card
1478,2024-04-05,C170,Customer_72,Ahmedabad,Headphones,Electronics,1,1614,Wallet
1479,2024-11-11,C162,Customer_166,Chennai,Tablet,Electronics,4,18081,NetBanking
1480,2024-02-01,C122,Customer_72,Kolkata,Headphones,Electronics,4,1402,Wallet
1481,2024-05-07,C261,Customer_140,Mumbai,Backpack,Accessories,3,1245,Wallet
1482,2024-09-05,C188,Customer_145,Pune,Backpack,Accessories,3,1092,UPI
1483,2024-06-12,C252,Customer_57,Mumbai,T-shirt,Fashion,1,841,Wallet
1484,2024-07-02,C296,Customer_150,Hyderabad,Headphones,Electronics,1,1426,Card
1485,2024-05-16,C236,Customer_189,Mumbai,Shoes,Fashion,5,1998,COD
1486,2024-03-29,C145,Customer_61,Pune,Watch,Accessories,5,2814,COD
1487,2024-10-17,C244,Customer_37,Hyderabad,Tablet,Electronics,5,17958,Card
1488,2024-09-08,C109,Customer_24,Mumbai,Shoes,Fashion,5,1912,UPI
1489,2024-09-26,C222,Customer_1,Pune,Jeans,Fashion,2,2066,COD
1490,2024-03-31,C182,Customer_16,Mumbai,Headphones,Electronics,5,1660,Card
1491,2024-02-26,C234,Customer_94,Delhi,Watch,Accessories,4,3100,UPI
1492,2024-06-21,C177,Customer_83,Bangalore,Headphones,Electronics,4,1627,NetBanking
1493,2024-11-28,C181,Customer_45,Pune,Shoes,Fashion,5,1889,NetBanking
1494,2024-06-06,C287,Customer_177,Chennai,Headphones,Electronics,2,1673,UPI
1495,2024-12-25,C246,Customer_101,Mumbai,Headphones,Electronics,5,1462,Wallet
1496,2024-04-23,C263,Customer_145,Delhi,Tablet,Electronics,2,17969,UPI
1497,2024-05-01,C188,Customer_82,Bangalore,Smartphone,Electronics,3,25028,UPI
1498,2024-05-15,C153,Customer_64,Delhi,Watch,Accessories,3,2855,UPI
1499,2024-01-25,C198,Customer_113,Kolkata,Headphones,Electronics,4,1552,NetBanking
